"Date","Center","Store","Product","InTransit","AtCenter","OnOrder","InStock"
2014-04-14,103,11575,102307200057650,0,0,0,19
2014-04-15,103,11575,102307200057650,0,0,0,19
2014-04-16,103,11575,102307200057650,0,0,0,19
2014-04-17,103,11575,102307200057650,0,0,0,19
2014-04-18,103,11575,102307200057650,0,0,0,19
2014-04-19,103,11575,102307200057650,0,0,0,18
2014-04-20,103,11575,102307200057650,0,0,0,18
2014-04-21,103,11575,102307200057650,0,0,0,17
2014-04-08,103,11575,102307200051590,0,0,0,12
2014-04-09,103,11575,102307200051590,0,0,0,12
2014-04-10,103,11575,102307200051590,0,0,0,12
2014-04-11,103,11575,102307200051590,0,0,0,12
2014-04-12,103,11575,102307200051590,0,0,0,12
2014-04-13,103,11575,102307200051590,0,0,0,12
2014-04-14,103,11575,102307200051590,0,0,0,12
2014-04-15,103,11575,102307200051590,0,0,0,12
2014-04-16,103,11575,102307200051590,0,0,0,12
2014-04-17,103,11575,102307200051590,0,0,0,12
2014-04-18,103,11575,102307200051590,0,0,0,12
2014-04-19,103,11575,102307200051590,0,0,0,11
2014-04-20,103,11575,102307200051590,0,0,0,11
2014-04-21,103,11575,102307200051590,0,0,0,11
2014-04-08,103,11575,102307200060728,0,0,0,10
2014-04-09,103,11575,102307200060728,0,0,0,9
2014-04-10,103,11575,102307200060728,0,0,0,9
2014-04-11,103,11575,102307200060728,0,0,0,8
2014-04-12,103,11575,102307200060728,0,0,0,7
2014-04-13,103,11575,102307200060728,0,0,0,7
2014-04-14,103,11575,102307200060728,0,0,0,7
2014-04-15,103,11575,102307200060728,0,0,0,2
2014-04-16,103,11575,102307200060728,0,0,0,2
2014-04-17,103,11575,102307200060728,0,16,0,2
2014-04-18,103,11575,102307200060728,16,0,0,2
2014-04-19,103,11575,102307200060728,0,0,0,18
2014-04-20,103,11575,102307200060728,0,0,0,18
2014-04-21,103,11575,102307200060728,0,0,0,18
2014-04-08,103,14963,102307200028134,0,8,0,5
2014-04-09,103,14963,102307200028134,0,8,0,5
2014-04-10,103,14963,102307200028134,0,0,0,13
2014-04-11,103,14963,102307200028134,0,0,0,12
2014-04-12,103,14963,102307200028134,0,0,0,12
2014-04-13,103,14963,102307200028134,0,0,0,12
2014-04-14,103,14963,102307200028134,0,0,0,12
2014-04-15,103,14963,102307200028134,0,0,0,11
2014-04-16,103,14963,102307200028134,0,0,0,11
2014-04-17,103,14963,102307200028134,0,0,0,7
2014-04-18,103,14963,102307200028134,0,8,0,7
2014-04-19,103,14963,102307200028134,0,8,0,6
2014-04-20,103,14963,102307200028134,8,0,0,6
2014-04-21,103,14963,102307200028134,0,0,0,14
2014-04-08,103,13047,102307200063622,0,0,0,12
2014-04-09,103,13047,102307200063622,0,0,0,11
2014-04-10,103,13047,102307200063622,0,0,0,11
2014-04-11,103,13047,102307200063622,0,0,0,11
2014-04-12,103,13047,102307200063622,0,0,0,9
2014-04-13,103,13047,102307200063622,0,0,0,8
2014-04-14,103,13047,102307200063622,0,0,0,2
2014-04-15,103,13047,102307200063622,0,4,0,2
2014-04-16,103,13047,102307200063622,4,0,0,2
2014-04-17,103,13047,102307200063622,0,0,0,6
2014-04-18,103,13047,102307200063622,0,4,0,3
2014-04-19,103,13047,102307200063622,4,0,0,2
2014-04-20,103,13047,102307200063622,0,4,0,5
2014-04-21,103,13047,102307200063622,4,0,0,4
2014-04-08,103,13047,102307200006008,0,6,0,5
2014-04-09,103,13047,102307200006008,6,0,0,5
2014-04-10,103,13047,102307200006008,0,0,0,11
2014-04-11,103,13047,102307200006008,0,0,0,11
2014-04-12,103,13047,102307200006008,0,0,0,10
2014-04-13,103,13047,102307200006008,0,0,0,10
2014-04-14,103,13047,102307200006008,0,0,0,10
2014-04-15,103,13047,102307200006008,0,0,0,10
2014-04-16,103,13047,102307200006008,0,0,0,8
2014-04-17,103,13047,102307200006008,0,0,0,8
2014-04-18,103,13047,102307200006008,0,0,0,7
2014-04-19,103,13047,102307200006008,0,0,0,7
2014-04-20,103,13047,102307200006008,0,0,0,7
2014-04-21,103,13047,102307200006008,0,0,0,7
2014-04-08,103,11090,102307200074780,0,24,0,14
2014-04-09,103,11090,102307200074780,0,48,0,9
2014-04-10,103,11090,102307200074780,24,24,0,0
2014-04-11,103,11090,102307200074780,24,0,0,21
2014-04-12,103,11090,102307200074780,0,0,0,41
2014-04-13,103,11090,102307200074780,0,0,0,27
2014-04-14,103,11090,102307200074780,0,24,0,20
2014-04-15,103,11090,102307200074780,24,0,0,16
2014-04-16,103,11090,102307200074780,0,0,0,38
2014-04-17,103,11090,102307200074780,0,0,0,28
2014-04-18,103,11090,102307200074780,0,24,0,19
2014-04-19,103,11090,102307200074780,24,0,0,8
2014-04-20,103,11090,102307200074780,0,24,0,27
2014-04-21,103,11090,102307200074780,24,0,0,22
2014-04-08,103,11575,102307200076814,0,0,16,10
2014-04-09,103,11575,102307200076814,0,0,16,9
2014-04-10,103,11575,102307200076814,0,0,16,9
2014-04-11,103,11575,102307200076814,0,0,16,9
2014-04-12,103,11575,102307200076814,16,0,0,9
2014-04-13,103,11575,102307200076814,16,16,0,8
2014-04-14,103,11575,102307200076814,0,0,0,23
2014-04-15,103,11575,102307200076814,0,0,0,22
2014-04-16,103,11575,102307200076814,0,0,0,22
2014-04-17,103,11575,102307200076814,0,0,0,22
2014-04-18,103,11575,102307200076814,0,0,0,22
2014-04-19,103,11575,102307200076814,0,0,0,22
2014-04-20,103,11575,102307200076814,0,0,0,21
2014-04-21,103,11575,102307200076814,0,0,0,21
2014-04-08,103,11407,102307200032566,0,0,12,0
2014-04-09,103,11407,102307200032566,0,6,6,0
2014-04-10,103,11407,102307200032566,6,0,6,0
2014-04-11,103,11407,102307200032566,0,3,6,6
2014-04-12,103,11407,102307200032566,3,0,6,6
2014-04-13,103,11407,102307200032566,0,0,6,9
2014-04-14,103,11407,102307200032566,0,0,6,9
2014-04-15,103,11407,102307200032566,0,0,6,9
2014-04-16,103,11407,102307200032566,0,0,6,9
2014-04-17,103,11407,102307200032566,3,0,3,9
2014-04-18,103,11407,102307200032566,0,3,3,12
2014-04-19,103,11407,102307200032566,0,0,3,12
2014-04-20,103,11407,102307200032566,0,0,3,12
2014-04-21,103,11407,102307200032566,0,0,3,12
2014-04-08,103,11090,102307200057650,0,0,0,28
2014-04-09,103,11090,102307200057650,0,0,0,28
2014-04-10,103,11090,102307200057650,0,0,0,27
2014-04-11,103,11090,102307200057650,0,0,0,27
2014-04-12,103,11090,102307200057650,0,0,0,27
2014-04-13,103,11090,102307200057650,0,0,0,25
2014-04-14,103,11090,102307200057650,0,0,0,23
2014-04-15,103,11090,102307200057650,0,0,0,22
2014-04-16,103,11090,102307200057650,0,0,0,22
2014-04-17,103,11090,102307200057650,0,0,0,22
2014-04-18,103,11090,102307200057650,0,0,0,22
2014-04-19,103,11090,102307200057650,0,0,0,20
2014-04-20,103,11090,102307200057650,0,0,0,20
2014-04-21,103,11090,102307200057650,0,0,0,19
2014-04-08,103,14963,102307200071282,0,0,0,3
2014-04-09,103,14963,102307200071282,0,0,0,3
2014-04-10,103,14963,102307200071282,0,0,0,3
2014-04-11,103,14963,102307200071282,0,0,0,3
2014-04-12,103,14963,102307200071282,0,0,0,3
2014-04-13,103,14963,102307200071282,0,0,0,2
2014-04-14,103,14963,102307200071282,0,0,0,1
2014-04-15,103,14963,102307200071282,0,0,0,1
2014-04-16,103,14963,102307200071282,0,0,3,1
2014-04-17,103,14963,102307200071282,0,0,3,1
2014-04-18,103,14963,102307200071282,0,0,3,1
2014-04-19,103,14963,102307200071282,0,0,3,1
2014-04-20,103,14963,102307200071282,0,0,3,0
2014-04-21,103,14963,102307200071282,3,0,0,0
2014-04-08,103,11167,102307200067186,0,0,0,3
2014-04-09,103,11167,102307200067186,0,0,0,2
2014-04-10,103,11167,102307200067186,0,4,0,2
2014-04-11,103,11167,102307200067186,0,4,0,1
2014-04-12,103,11167,102307200067186,0,0,0,5
2014-04-13,103,11167,102307200067186,0,0,0,5
2014-04-14,103,11167,102307200067186,0,0,0,5
2014-04-15,103,11167,102307200067186,0,0,0,5
2014-04-16,103,11167,102307200067186,0,0,0,5
2014-04-17,103,11167,102307200067186,0,0,0,4
2014-04-18,103,11167,102307200067186,0,0,0,4
2014-04-19,103,11167,102307200067186,0,0,0,4
2014-04-20,103,11167,102307200067186,0,0,0,4
2014-04-21,103,11167,102307200067186,0,0,0,4
2014-04-08,103,11407,102307200026782,0,0,6,7
2014-04-09,103,11407,102307200026782,0,0,6,7
2014-04-10,103,11407,102307200026782,0,0,6,7
2014-04-11,103,11407,102307200026782,0,0,6,7
2014-04-12,103,11407,102307200026782,6,6,0,7
2014-04-13,103,11407,102307200026782,6,0,0,13
2014-04-14,103,11407,102307200026782,0,0,0,19
2014-04-15,103,11407,102307200026782,0,0,0,19
2014-04-16,103,11407,102307200026782,0,0,0,19
2014-04-17,103,11407,102307200026782,0,0,0,19
2014-04-18,103,11407,102307200026782,0,0,0,19
2014-04-19,103,11407,102307200026782,0,0,0,18
2014-04-20,103,11407,102307200026782,0,0,0,18
2014-04-21,103,11407,102307200026782,0,0,0,18
2014-04-08,103,11090,102307200030136,0,0,0,4
2014-04-09,103,11090,102307200030136,0,0,0,1
2014-04-10,103,11090,102307200030136,0,6,0,1
2014-04-11,103,11090,102307200030136,6,0,0,1
2014-04-12,103,11090,102307200030136,6,0,0,1
2014-04-13,103,11090,102307200030136,0,0,0,7
2014-04-14,103,11090,102307200030136,0,0,0,7
2014-04-15,103,11090,102307200030136,0,0,0,7
2014-04-16,103,11090,102307200030136,0,0,0,6
2014-04-17,103,11090,102307200030136,0,0,0,6
2014-04-18,103,11090,102307200030136,0,0,0,6
2014-04-19,103,11090,102307200030136,0,0,0,6
2014-04-20,103,11090,102307200030136,0,0,0,5
2014-04-21,103,11090,102307200030136,0,0,0,5
2014-04-08,103,13047,102307200100922,0,0,0,2
2014-04-09,103,13047,102307200100922,0,0,0,2
2014-04-10,103,13047,102307200100922,0,0,0,2
2014-04-11,103,13047,102307200100922,0,0,0,1
2014-04-12,103,13047,102307200100922,0,0,0,1
2014-04-13,103,13047,102307200100922,0,0,0,1
2014-04-14,103,13047,102307200100922,0,0,0,1
2014-04-15,103,13047,102307200100922,0,0,0,1
2014-04-16,103,13047,102307200100922,0,0,0,1
2014-04-17,103,13047,102307200100922,0,0,0,1
2014-04-18,103,13047,102307200100922,0,0,0,1
2014-04-19,103,13047,102307200100922,0,0,0,1
2014-04-20,103,13047,102307200100922,0,0,0,1
2014-04-21,103,13047,102307200100922,0,0,0,1
2014-04-08,103,11167,102307200023952,0,0,0,74
2014-04-09,103,11167,102307200023952,0,0,0,73
2014-04-10,103,11167,102307200023952,0,0,0,71
2014-04-11,103,11167,102307200023952,0,0,0,68
2014-04-12,103,11167,102307200023952,0,0,0,67
2014-04-13,103,11167,102307200023952,0,0,0,65
2014-04-14,103,11167,102307200023952,0,0,0,63
2014-04-15,103,11167,102307200023952,0,0,0,63
2014-04-16,103,11167,102307200023952,0,0,0,61
2014-04-17,103,11167,102307200023952,0,0,0,60
2014-04-18,103,11167,102307200023952,0,0,0,58
2014-04-19,103,11167,102307200023952,0,0,0,56
2014-04-20,103,11167,102307200023952,0,0,0,56
2014-04-21,103,11167,102307200023952,0,0,0,54
2014-04-08,103,14963,102307200067182,0,0,0,6
2014-04-09,103,14963,102307200067182,0,0,0,6
2014-04-10,103,14963,102307200067182,0,0,0,6
2014-04-11,103,14963,102307200067182,0,0,0,6
2014-04-12,103,14963,102307200067182,0,0,0,5
2014-04-13,103,14963,102307200067182,0,0,0,5
2014-04-14,103,14963,102307200067182,0,0,0,5
2014-04-15,103,14963,102307200067182,0,0,0,5
2014-04-16,103,14963,102307200067182,0,4,0,5
2014-04-17,103,14963,102307200067182,0,4,0,4
2014-04-18,103,14963,102307200067182,0,4,0,4
2014-04-19,103,14963,102307200067182,4,0,0,3
2014-04-20,103,14963,102307200067182,0,0,0,7
2014-04-21,103,14963,102307200067182,0,0,0,7
2014-04-08,103,13047,102307200067188,0,0,0,7
2014-04-09,103,13047,102307200067188,0,4,0,6
2014-04-10,103,13047,102307200067188,4,0,0,6
2014-04-11,103,13047,102307200067188,4,0,0,6
2014-04-12,103,13047,102307200067188,0,0,0,9
2014-04-13,103,13047,102307200067188,0,0,0,9
2014-04-14,103,13047,102307200067188,0,0,0,9
2014-04-15,103,13047,102307200067188,0,0,0,8
2014-04-16,103,13047,102307200067188,0,0,0,8
2014-04-17,103,13047,102307200067188,0,0,0,8
2014-04-18,103,13047,102307200067188,0,0,0,7
2014-04-19,103,13047,102307200067188,0,0,0,7
2014-04-20,103,13047,102307200067188,0,0,0,7
2014-04-21,103,13047,102307200067188,0,0,0,7
2014-04-08,103,14963,102307200081310,0,0,0,7
2014-04-09,103,14963,102307200081310,0,0,0,7
2014-04-10,103,14963,102307200081310,0,0,0,6
2014-04-11,103,14963,102307200081310,0,1,0,5
2014-04-12,103,14963,102307200081310,0,1,0,5
2014-04-13,103,14963,102307200081310,1,1,0,5
2014-04-14,103,14963,102307200081310,0,1,0,6
2014-04-15,103,14963,102307200081310,0,0,0,7
2014-04-16,103,14963,102307200081310,0,0,0,7
2014-04-17,103,14963,102307200081310,0,0,0,7
2014-04-18,103,14963,102307200081310,0,0,0,5
2014-04-19,103,14963,102307200081310,0,1,0,4
2014-04-20,103,14963,102307200081310,1,3,0,3
2014-04-21,103,14963,102307200081310,3,0,0,3
2014-04-08,103,11090,102307200061424,0,0,0,14
2014-04-09,103,11090,102307200061424,0,0,0,14
2014-04-10,103,11090,102307200061424,0,0,0,14
2014-04-11,103,11090,102307200061424,0,0,0,13
2014-04-12,103,11090,102307200061424,0,0,0,12
2014-04-13,103,11090,102307200061424,0,0,0,13
2014-04-14,103,11090,102307200061424,0,0,0,13
2014-04-15,103,11090,102307200061424,0,0,0,12
2014-04-16,103,11090,102307200061424,0,0,0,12
2014-04-17,103,11090,102307200061424,0,0,0,12
2014-04-18,103,11090,102307200061424,0,0,0,8
2014-04-19,103,11090,102307200061424,0,0,0,7
2014-04-20,103,11090,102307200061424,0,0,0,5
2014-04-21,103,11090,102307200061424,0,0,0,5
2014-04-08,103,11575,102307200058918,0,0,0,2
2014-04-09,103,11575,102307200058918,0,0,0,2
2014-04-10,103,11575,102307200058918,0,0,0,2
2014-04-11,103,11575,102307200058918,0,0,0,2
2014-04-12,103,11575,102307200058918,0,0,0,2
2014-04-13,103,11575,102307200058918,0,0,0,2
2014-04-14,103,11575,102307200058918,0,0,0,2
2014-04-15,103,11575,102307200058918,0,0,0,2
2014-04-16,103,11575,102307200058918,0,0,0,2
2014-04-17,103,11575,102307200058918,0,0,0,2
2014-04-18,103,11575,102307200058918,0,0,0,2
2014-04-19,103,11575,102307200058918,0,0,0,2
2014-04-20,103,11575,102307200058918,0,0,0,2
2014-04-21,103,11575,102307200058918,0,0,0,2
2014-04-08,103,11575,102307200032368,0,15,0,5
2014-04-09,103,11575,102307200032368,15,0,0,5
2014-04-10,103,11575,102307200032368,15,0,0,5
2014-04-11,103,11575,102307200032368,0,0,29,20
2014-04-12,103,11575,102307200032368,0,0,29,20
2014-04-13,103,11575,102307200032368,0,0,29,20
2014-04-14,103,11575,102307200032368,0,0,29,20
2014-04-15,103,11575,102307200032368,0,0,29,20
2014-04-16,103,11575,102307200032368,0,0,29,20
2014-04-17,103,11575,102307200032368,0,0,29,20
2014-04-18,103,11575,102307200032368,0,0,29,20
2014-04-19,103,11575,102307200032368,0,0,29,20
2014-04-20,103,11575,102307200032368,0,29,0,20
2014-04-21,103,11575,102307200032368,0,29,0,20
2014-04-08,103,14963,102307200072010,0,6,0,0
2014-04-09,103,14963,102307200072010,0,6,0,0
2014-04-10,103,14963,102307200072010,0,0,0,6
2014-04-11,103,14963,102307200072010,0,0,0,6
2014-04-12,103,14963,102307200072010,0,0,0,6
2014-04-13,103,14963,102307200072010,0,0,0,6
2014-04-14,103,14963,102307200072010,0,0,0,6
2014-04-15,103,14963,102307200072010,0,0,0,6
2014-04-16,103,14963,102307200072010,0,0,0,6
2014-04-17,103,14963,102307200072010,0,0,0,6
2014-04-18,103,14963,102307200072010,0,0,0,6
2014-04-19,103,14963,102307200072010,0,0,0,6
2014-04-20,103,14963,102307200072010,0,0,0,6
2014-04-21,103,14963,102307200072010,0,0,0,6
2014-04-08,103,11407,102307200030146,0,0,12,22
2014-04-09,103,11407,102307200030146,12,0,0,21
2014-04-10,103,11407,102307200030146,0,12,0,32
2014-04-11,103,11407,102307200030146,0,0,0,32
2014-04-12,103,11407,102307200030146,0,0,0,30
2014-04-13,103,11407,102307200030146,0,0,0,30
2014-04-14,103,11407,102307200030146,0,0,0,29
2014-04-15,103,11407,102307200030146,0,0,0,27
2014-04-16,103,11407,102307200030146,0,0,0,26
2014-04-17,103,11407,102307200030146,0,0,0,25
2014-04-18,103,11407,102307200030146,0,0,0,23
2014-04-19,103,11407,102307200030146,0,0,0,23
2014-04-20,103,11407,102307200030146,0,0,0,23
2014-04-21,103,11407,102307200030146,0,0,0,23
2014-04-08,103,11575,102307200065462,0,0,0,1
2014-04-09,103,11575,102307200065462,0,0,0,1
2014-04-10,103,11575,102307200065462,0,0,0,1
2014-04-11,103,11575,102307200065462,0,0,0,1
2014-04-12,103,11575,102307200065462,0,0,0,1
2014-04-13,103,11575,102307200065462,0,0,0,1
2014-04-14,103,11575,102307200065462,0,0,0,1
2014-04-15,103,11575,102307200065462,0,0,0,1
2014-04-16,103,11575,102307200065462,0,0,0,1
2014-04-17,103,11575,102307200065462,0,0,0,1
2014-04-18,103,11575,102307200065462,0,0,0,1
2014-04-19,103,11575,102307200065462,0,0,0,1
2014-04-20,103,11575,102307200065462,0,0,0,1
2014-04-21,103,11575,102307200065462,0,0,0,1
2014-04-08,103,11167,102307200026666,0,0,6,8
2014-04-09,103,11167,102307200026666,0,6,6,7
2014-04-10,103,11167,102307200026666,6,0,0,7
2014-04-11,103,11167,102307200026666,0,0,0,13
2014-04-12,103,11167,102307200026666,0,0,0,13
2014-04-13,103,11167,102307200026666,0,0,0,13
2014-04-14,103,11167,102307200026666,0,0,0,13
2014-04-15,103,11167,102307200026666,0,0,0,13
2014-04-16,103,11167,102307200026666,0,0,0,13
2014-04-17,103,11167,102307200026666,0,0,0,12
2014-04-18,103,11167,102307200026666,0,0,0,11
2014-04-19,103,11167,102307200026666,0,0,0,11
2014-04-20,103,11167,102307200026666,0,0,0,11
2014-04-21,103,11167,102307200026666,0,0,0,11
